index,SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,tid
319709,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,21849194,https://www.walmart.com/ip/Hebrew-National-Beef-Franks-in-a-Blanket-18-4-oz-32-Ct-Frozen/21849194?fulfillmentIntent=Pickup,"Hebrew National Beef Franks in a Blanket, 18.4 oz, 32 Ct (Frozen)",Hebrew National,17.46,17.46,18.4,,2022-09-11 21:20:04,16483513
319710,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,144110198,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Big-Bold-Double-Pepperoni-Pizza-Frozen-Sandwiches-4-Count-27-oz/144110198?fulfillmentIntent=Pickup,"Hot Pockets Frozen Snacks Big & Bold Double Pepperoni Pizza, Frozen Sandwiches, 4 Count 27 oz.",Hot Pockets,6.98,6.98,27,,2022-09-11 21:20:04,16483514
319711,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,573841239,https://www.walmart.com/ip/Marie-Callender-s-Turkey-Stuffing-24-oz/573841239?fulfillmentIntent=Pickup,"Marie Callender's Turkey & Stuffing, 24 oz",Marie Callender's,6.57,6.57,24,,2022-09-11 21:20:04,16483515
319712,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,578351207,https://www.walmart.com/ip/MorningStar-Farms-Meatless-Popcorn-Chicken-Original-8-Oz-Bag-Frozen/578351207?fulfillmentIntent=Pickup,"MorningStar Farms Meatless Popcorn Chicken, Original, 8 Oz, Bag, Frozen",MorningStar Farms,4.58,4.58,8,,2022-09-11 21:20:04,16483516
319713,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,142169207,https://www.walmart.com/ip/Dickey-s-Seasoned-and-Smoked-Pulled-Pork-with-Original-Barbecue-Sauce-Frozen-20-oz/142169207?fulfillmentIntent=Pickup,"Dickeys Seasoned and Smoked Pulled Pork with Original Barbecue Sauce, Frozen, 20 oz",Dickey's Barbecue Pit,7.54,7.54,20,,2022-09-11 21:20:04,16483517
319714,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,35606596,https://www.walmart.com/ip/P-F-Chang-s-Home-Menu-General-Chang-s-Chicken-Skillet-Meal-Frozen-Meal-22-OZ/35606596?fulfillmentIntent=Pickup,"P.F. Chang's Home Menu General Chang's Chicken Skillet Meal, Frozen Meal, 22 OZ",P.F. Chang's,7.78,7.78,22,,2022-09-11 21:20:04,16483518
319715,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,176847831,https://www.walmart.com/ip/Real-Good-Foods-Cheese-Enchiladas-4-7oz-Box/176847831?fulfillmentIntent=Pickup,"Real Good Foods Cheese Enchiladas, 4.7oz Box",Realgood Foods Co.,3.97,3.97,4.7,,2022-09-11 21:20:04,16483519
319716,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,540388566,https://www.walmart.com/ip/Hot-Pockets-Frozen-Snacks-Big-Bold-Buffalo-Style-Chicken-Frozen-Sandwich-27-oz/540388566?fulfillmentIntent=Pickup,Hot Pockets Frozen Snacks Big & Bold Buffalo Style Chicken Frozen Sandwich 27 oz,Hot Pockets,6.98,6.98,27,,2022-09-11 21:20:04,16483520
319717,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804844,https://www.walmart.com/ip/Lean-Cuisine-Features-Maple-Bourbon-Chicken-Frozen-Meal-9-oz/10804844?fulfillmentIntent=Pickup,Lean Cuisine Features Maple Bourbon Chicken Frozen Meal 9 oz,Lean Cuisine,3.58,3.58,9,,2022-09-11 21:20:04,16483521
319718,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,319483575,https://www.walmart.com/ip/Lean-Cuisine-Bowls-Orange-Chicken-Frozen-Meal-10-875-Ounce-10-875-oz/319483575?fulfillmentIntent=Pickup,"Lean Cuisine Bowls Orange Chicken Frozen Meal, 10.875 Ounce 10.875 oz",Lean Cuisine,4.14,4.14,10.875,,2022-09-11 21:20:04,16483522
319719,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,640910630,https://www.walmart.com/ip/Real-Good-Foods-Artichoke-Cheese-Stuffed-Chicken-Nuggets-9oz-Box/640910630?fulfillmentIntent=Pickup,"Real Good Foods Artichoke & Cheese Stuffed Chicken Nuggets, 9oz Box",Realgood Foods Co.,4.96,4.96,9,,2022-09-11 21:20:04,16483523
319720,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,495379569,https://www.walmart.com/ip/Healthy-Choice-Power-Bowls-Shiitake-Chicken-9-25-oz/495379569?fulfillmentIntent=Pickup,"Healthy Choice Power Bowls Shiitake Chicken, 9.25 oz",Healthy Choice,3.98,3.98,9.25,,2022-09-11 21:20:04,16483524
319721,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,880411452,https://www.walmart.com/ip/Healthy-Choice-Power-Bowls-Be-f-Vegetable-Stir-Fry-9-25oz-Tray-Frozen/880411452?fulfillmentIntent=Pickup,"Healthy Choice Power Bowls Be'f & Vegetable Stir Fry, 9.25oz Tray (Frozen)",Healthy Choice,4.62,4.62,9.25,,2022-09-11 21:20:04,16483525
319723,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,383345072,https://www.walmart.com/ip/Tina-s-Burritos-Bean-Cheese-Burrito-4-Oz-8-Count-Pack/383345072?fulfillmentIntent=Pickup,"Tinas Burritos, Bean & Cheese Burrito, 4 Oz, 8 Count Pack",Tina's,4.38,4.38,4,,2022-09-11 21:20:04,16483527
319724,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,520816963,https://www.walmart.com/ip/Great-Value-Turkey-Dressing-Bake-32-oz/520816963?fulfillmentIntent=Pickup,"Great Value Turkey & Dressing Bake, 32 oz",Great Value,7.97,7.97,32,,2022-09-11 21:20:04,16483528
319725,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804745,https://www.walmart.com/ip/Stouffer-s-Party-Size-Chicken-Lasagna-Frozen-Meal-96-oz/10804745?fulfillmentIntent=Pickup,Stouffer's Party Size Chicken Lasagna Frozen Meal 96 oz,Stouffer's,16.48,16.48,96,,2022-09-11 21:20:04,16483529
319726,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,24203776,https://www.walmart.com/ip/BOCA-Spicy-Vegan-Chik-n-Veggie-Patties-4-ct-Box/24203776?fulfillmentIntent=Pickup,"BOCA Spicy Vegan Chik'n Veggie Patties, 4 ct Box",Boca,3.46,3.46,4,,2022-09-11 21:20:04,16483530
319727,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804842,https://www.walmart.com/ip/Stouffer-s-Party-Size-Lasagna-Italiano-Frozen-Meal-90-oz/10804842?fulfillmentIntent=Pickup,Stouffer's Party Size Lasagna Italiano Frozen Meal 90 oz,Stouffer's,16.48,16.48,90,,2022-09-11 21:20:04,16483531
319728,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,22617050,https://www.walmart.com/ip/Atkins-Meatloaf-with-Portobello-Mushroom-Gravy-9-Oz-Frozen/22617050?fulfillmentIntent=Pickup,Atkins Meatloaf with Portobello Mushroom Gravy 9 Oz. (Frozen),Atkins,4.24,4.24,9,,2022-09-11 21:20:04,16483532
319729,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,444593806,https://www.walmart.com/ip/Real-Good-Foods-Jalapeno-White-Cheddar-Stuffed-Chicken-Nuggets-9oz-Box/444593806?fulfillmentIntent=Pickup,"Real Good Foods Jalapeno & White Cheddar Stuffed Chicken Nuggets, 9oz Box",Realgood Foods Co.,4.96,4.96,9,,2022-09-11 21:20:04,16483533
319730,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,198742594,https://www.walmart.com/ip/Dr-Praeger-s-California-Veggie-Burgers-10oz-4-CT-Box-Frozen/198742594?fulfillmentIntent=Pickup,"Dr. Praeger's California Veggie Burgers, 10oz, 4 CT Box (Frozen)",Dr. Praeger's™ Purely Sensible Foods®,3.86,3.86,10,,2022-09-11 21:20:04,16483534
319731,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,604914574,https://www.walmart.com/ip/Great-Value-Italian-Style-Three-Meat-Lasagna-90-oz/604914574?fulfillmentIntent=Pickup,"Great Value Italian-Style Three Meat Lasagna, 90 oz",Great Value,14.48,14.48,90,,2022-09-11 21:20:04,16483535
319732,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,959789408,https://www.walmart.com/ip/Marie-Callender-s-Fettuccini-with-Chicken-Broccoli-26-oz/959789408?fulfillmentIntent=Pickup,"Marie Callender's Fettuccini with Chicken & Broccoli, 26 oz",Marie Callender's,6.57,6.57,26,,2022-09-11 21:20:04,16483536
319733,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,52433348,https://www.walmart.com/ip/Great-Value-Chicken-Parmesan-and-Penne-10-oz/52433348?fulfillmentIntent=Pickup,"Great Value Chicken Parmesan and Penne, 10 oz",Great Value,3.12,3.12,10,,2022-09-11 21:20:04,16483537
319734,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,116127438,https://www.walmart.com/ip/McCain-Craft-Beer-Battered-Potatoes-22-oz-Bag/116127438?fulfillmentIntent=Pickup,"McCain Craft Beer Battered Potatoes, 22 oz. Bag",McCain,3.14,3.14,22,,2022-09-11 21:20:04,16483538
319735,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,133687986,https://www.walmart.com/ip/Jimmy-Dean-Sausage-Egg-Cheese-Biscuit-Sandwich-18-oz-4-Ct-Frozen/133687986?fulfillmentIntent=Pickup,"Jimmy Dean Sausage Egg & Cheese Biscuit Sandwich, 18 oz, 4 Ct (Frozen)",Jimmy Dean,6.58,6.58,18,,2022-09-11 21:20:04,16483539
319736,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,47394231,https://www.walmart.com/ip/Blake-s-Chicken-Pot-Pie-8oz-Box-Frozen/47394231?fulfillmentIntent=Pickup,"Blake's Chicken Pot Pie, 8oz Box (Frozen)",Blake's,3.34,3.34,8,,2022-09-11 21:20:04,16483540
319737,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,193818493,https://www.walmart.com/ip/Amy-s-Gluten-Free-Dairy-Free-Veggie-Loaf-Whole-Meals-10oz-Box-Frozen/193818493?fulfillmentIntent=Pickup,"Amy's Gluten Free Dairy Free Veggie Loaf Whole Meals, 10oz Box (Frozen)",Amy's Kitchen,4.42,4.42,10,,2022-09-11 21:20:04,16483541
319738,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,623011482,https://www.walmart.com/ip/Gardein-Black-Bean-Burger-Patties-Plant-Based-1-4-lb-2Ct/623011482?fulfillmentIntent=Pickup,Gardein Black Bean Burger Patties Plant Based 1/4 lb 2Ct,Gardein,5.18,5.18,4,,2022-09-11 21:20:04,16483542
319739,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,33907935,https://www.walmart.com/ip/Amy-s-Vegan-Dairy-and-Gluten-Free-Thai-Red-Curry-10oz-Box-Frozen/33907935?fulfillmentIntent=Pickup,"Amy's Vegan Dairy and Gluten Free Thai Red Curry, 10oz Box (Frozen)",Amy's Kitchen,4.42,4.42,10,,2022-09-11 21:20:04,16483543
319740,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,671789248,https://www.walmart.com/ip/Alpha-Chik-n-Fajita-Burrito-Vegan-Non-GMO-5-oz/671789248?fulfillmentIntent=Pickup,"Alpha Chik'n Fajita Burrito, Vegan, Non-GMO, 5 oz",Alpha Foods,2.78,2.78,5,,2022-09-11 21:20:04,16483544
319741,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,42350242,https://www.walmart.com/ip/Quorn-Meatless-Soy-Free-ChiQin-Nuggets-10-6oz-Box-Frozen/42350242?fulfillmentIntent=Pickup,"Quorn Meatless & Soy-Free ChiQin Nuggets, 10.6oz Box (Frozen)",Quorn,3.64,3.64,10.6,,2022-09-11 21:20:04,16483545
319742,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,15077508,https://www.walmart.com/ip/Great-Value-Frozen-Mexican-Style-Lasagna-Party-Size-84-oz/15077508?fulfillmentIntent=Pickup,"Great Value Frozen Mexican-Style Lasagna, Party Size, 84 oz",Great Value,14.48,14.48,84,,2022-09-11 21:20:04,16483546
319743,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,748052899,https://www.walmart.com/ip/Stouffer-s-Bacon-White-Cheddar-Mac-Bites-Frozen-Appetizer-12-oz/748052899?fulfillmentIntent=Pickup,Stouffer's Bacon & White Cheddar Mac Bites Frozen Appetizer 12 oz,Stouffer's,6.48,6.48,12,,2022-09-11 21:20:04,16483547
319744,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10849324,https://www.walmart.com/ip/BOCA-Original-Vegan-Veggie-Burgers-4-ct-Box/10849324?fulfillmentIntent=Pickup,"BOCA Original Vegan Veggie Burgers, 4 ct Box",Boca,3.46,3.46,4,,2022-09-11 21:20:04,16483548
319745,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,36988921,https://www.walmart.com/ip/Michael-Angelo-s-Baked-Ziti-with-Meatballs-44-oz-Box/36988921?fulfillmentIntent=Pickup,Michael Angelo's Baked Ziti with Meatballs 44 oz. Box,Michael Angelo's,11.28,11.28,44,,2022-09-11 21:20:04,16483549
319746,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,14562658,https://www.walmart.com/ip/Stouffer-s-Party-Size-Cheese-Enchiladas-Frozen-Meal-59-3-8-Ounce-59-375-oz/14562658?fulfillmentIntent=Pickup,"Stouffer's Party Size Cheese Enchiladas Frozen Meal, 59 3/8 Ounce 59.375 oz",Stouffer's,16.48,16.48,59.375,,2022-09-11 21:20:04,16483550
319747,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,143624506,https://www.walmart.com/ip/MorningStar-Farms-Meatless-Chicken-Wings-Parmesan-Garlic-10-Oz-Bag-Frozen/143624506?fulfillmentIntent=Pickup,"MorningStar Farms Meatless Chicken Wings, Parmesan Garlic, 10 Oz, Bag, Frozen",MorningStar Farms,4.58,4.58,10,,2022-09-11 21:20:04,16483551
319748,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,933614731,https://www.walmart.com/ip/Atkins-Ham-and-Cheese-Omelet-8-6-Oz-Frozen/933614731?fulfillmentIntent=Pickup,Atkins Ham and Cheese Omelet 8.6 Oz. (Frozen),Atkins,4.24,4.24,8.6,,2022-09-11 21:20:04,16483552
319749,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,489662682,https://www.walmart.com/ip/Daring-Original-Plant-Chicken-Pieces/489662682?fulfillmentIntent=Pickup,Daring Original Plant Chicken Pieces,Daring,6.9,6.9,,,2022-09-11 21:20:04,16483553
319750,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,741034464,https://www.walmart.com/ip/MorningStar-Farms-Veggie-Bites-Chik-n-and-Cheeze-Taquito-8-8-Oz-Bag-Frozen/741034464?fulfillmentIntent=Pickup,"MorningStar Farms Veggie Bites, Chik'n and Cheeze Taquito, 8.8 Oz, Bag, Frozen",MorningStar Farms,3.78,3.78,8.8,,2022-09-11 21:20:04,16483554
319751,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,646392998,https://www.walmart.com/ip/Marie-Callender-s-Meal-for-Two-Multi-Serve-Frozen-Dinner-Salisbury-Steak-with-Roasted-Potatoes-25-5-Ounce/646392998?fulfillmentIntent=Pickup,"Marie Callender's Meal for Two Multi-Serve Frozen Dinner, Salisbury Steak with Roasted Potatoes, 25.5 Ounce",Marie Callender's,6.57,6.57,25.5,,2022-09-11 21:20:04,16483555
319752,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,444661426,https://www.walmart.com/ip/Grain-Trust-Gluten-Free-Hibachi-Fried-Rice-20-oz-Frozen/444661426?fulfillmentIntent=Pickup,"Grain Trust Gluten-Free Hibachi Fried Rice, 20 oz (Frozen)",Grain Trust,5.62,5.62,20,,2022-09-11 21:20:04,16483556
319753,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,46104003,https://www.walmart.com/ip/Amy-s-Gluten-Free-Non-GMO-Black-Bean-Vegetable-Enchilada-9-5oz-Box-Frozen/46104003?fulfillmentIntent=Pickup,"Amy's Gluten Free Non GMO Black Bean Vegetable Enchilada, 9.5oz Box (Frozen)",Amy's Kitchen,4.42,4.42,9.5,,2022-09-11 21:20:04,16483557
319754,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,10804947,https://www.walmart.com/ip/SeaPak-Popcorn-Shrimp-with-Oven-Crispy-Breading-Delicious-Seafood-Frozen-18-oz/10804947?fulfillmentIntent=Pickup,"SeaPak Popcorn Shrimp with Oven Crispy Breading, Delicious Seafood, Frozen, 18 oz",SeaPak,7.12,7.12,18,,2022-09-11 21:20:04,16483558
319755,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,319419742,https://www.walmart.com/ip/Gardein-Plant-Based-Vegan-Italian-Saus-age-Pasta-Bowl-8-5oz-Box-Frozen/319419742?fulfillmentIntent=Pickup,"Gardein Plant-Based Vegan Italian Saus'age Pasta Bowl, 8.5oz Box (Frozen)",Gardein,4.42,4.42,8.5,,2022-09-11 21:20:04,16483559
319756,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,752039939,https://www.walmart.com/ip/Birds-Eye-Barbeque-Cauliflower-Wings-Frozen-Vegetable-13-5-OZ-Bag/752039939?fulfillmentIntent=Pickup,"Birds Eye Barbeque Cauliflower Wings, Frozen Vegetable, 13.5 OZ Bag",Birdseye,4.34,4.34,13.5,,2022-09-11 21:20:04,16483560
319757,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,453760058,https://www.walmart.com/ip/Tina-s-14ct-Steak-And-Cheese-Chimi/453760058?fulfillmentIntent=Pickup,Tina's 14ct Steak And Cheese Chimi,Tina's,12.98,12.98,14,,2022-09-11 21:20:04,16483561
319758,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,293816778,https://www.walmart.com/ip/TINA-S-BEEF-BEAN-GREEN-CHILI-8CT-BURRITOS/293816778?fulfillmentIntent=Pickup,TINA'S BEEF BEAN GREEN CHILI 8CT BURRITOS,Tina's,4.38,4.38,8,,2022-09-11 21:20:04,16483562
319759,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,722148186,https://www.walmart.com/ip/Banquet-Mega-Meats-KC-BBQ-Recipe-Chicken-Strips-With-Mashed-Potatoes-Frozen-13-3-oz-Pack-of-8/722148186?fulfillmentIntent=Pickup,"Banquet Mega Meats KC BBQ Recipe Chicken Strips With Mashed Potatoes, Frozen, 13.3 oz. (Pack of 8)",Homestyle Bakes,4.18,4.18,13.3,,2022-09-11 21:20:04,16483563
319760,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,51594756,https://www.walmart.com/ip/Great-Value-Stacked-Beef-Burrito-34-oz/51594756?fulfillmentIntent=Pickup,"Great Value Stacked Beef Burrito, 34 oz",Great Value,7.97,7.97,34,,2022-09-11 21:20:04,16483564
319761,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,49358452,https://www.walmart.com/ip/MorningStar-Farms-Veggie-Breakfast-Meatless-Sausage-Patties-Original-8-Oz-Bag-Frozen/49358452?fulfillmentIntent=Pickup,"MorningStar Farms Veggie Breakfast Meatless Sausage Patties, Original, 8 Oz, Bag, Frozen",MorningStar Farms,4.58,4.58,8,,2022-09-11 21:20:04,16483565
319762,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,268104949,https://www.walmart.com/ip/Impossible-Wild-Nuggies-Chicken-Nuggets-Made-From-Plants/268104949?fulfillmentIntent=Pickup,"Impossible Wild Nuggies, Chicken Nuggets Made From Plants",Impossible Foods,7.28,7.28,,,2022-09-11 21:20:04,16483566
319764,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,445153083,https://www.walmart.com/ip/Great-Value-Bacon-Mac-Cheese-Bites-10-oz-Frozen/445153083?fulfillmentIntent=Pickup,"Great Value Bacon Mac & Cheese Bites, 10 oz (Frozen)",Great Value,5.52,5.52,10,,2022-09-11 21:20:04,16483568
319765,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,411584695,https://www.walmart.com/ip/Real-Good-Foods-Pepperoni-Cheese-Stuffed-Chicken-Nuggets-9oz-Box/411584695?fulfillmentIntent=Pickup,"Real Good Foods Pepperoni & Cheese Stuffed Chicken Nuggets, 9oz Box",Realgood Foods Co.,4.96,4.96,9,,2022-09-11 21:20:04,16483569
319766,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,384357732,https://www.walmart.com/ip/Pilgrim-s-Fully-Cooked-Popcorn-Chicken-24-oz/384357732?fulfillmentIntent=Pickup,Pilgrim's Fully Cooked Popcorn Chicken 24 oz,Pilgrim's,7.34,7.34,24,,2022-09-11 21:20:04,16483570
319767,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,891112941,https://www.walmart.com/ip/Stouffer-s-Classic-Lasagna-Bites-Frozen-Appetizer-12-oz/891112941?fulfillmentIntent=Pickup,Stouffer's Classic Lasagna Bites Frozen Appetizer 12 oz,Stouffer's,6.48,6.48,12,,2022-09-11 21:20:04,16483571
319768,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,864111437,https://www.walmart.com/ip/Great-Value-Fit-Breakfast-Canadian-Bacon-Breakfast-Sandwiches-4-5-oz-4-Count/864111437?fulfillmentIntent=Pickup,"Great Value Fit Breakfast Canadian Bacon Breakfast Sandwiches, 4.5 oz, 4 Count",Great Value,5.88,5.88,4.5,,2022-09-11 21:20:04,16483572
319769,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,249767498,https://www.walmart.com/ip/Great-Value-Beef-Shepherd-s-Pie-32-oz-Frozen/249767498?fulfillmentIntent=Pickup,"Great Value Beef Shepherd's Pie, 32 oz (Frozen)",Great Value,8.77,8.77,32,,2022-09-11 21:20:04,16483573
319770,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,882053307,https://www.walmart.com/ip/Dr-Praeger-s-Black-Bean-Quinoa-Veggie-Burgers-10oz-4-CT-Box-Frozen/882053307?fulfillmentIntent=Pickup,"Dr. Praeger's Black Bean Quinoa Veggie Burgers, 10oz, 4 CT Box (Frozen)",Dr. Praeger's™ Purely Sensible Foods®,3.86,3.86,10,,2022-09-11 21:20:04,16483574
319771,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,133588923,https://www.walmart.com/ip/Birds-Eye-Veggies-Grains-Frozen-Vegetable-Blend-Harvest-13-oz/133588923?fulfillmentIntent=Pickup,"Birds Eye Veggies & Grains Frozen Vegetable Blend, Harvest, 13 oz.",Birdseye,4.48,4.48,13,,2022-09-11 21:20:04,16483575
319772,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,373548191,https://www.walmart.com/ip/Tyson-Any-tizers-Buffalo-Style-Hot-Wings-1-37-lb-Bag-Frozen/373548191?fulfillmentIntent=Pickup&athbdg=L1300,"Tyson Any'tizers Buffalo Style Hot Wings, 1.37 lb Bag (Frozen)",Tyson Any'tizers,9.88,9.88,1.37,,2022-09-11 21:20:04,16483576
319773,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,213047581,https://www.walmart.com/ip/Marie-Callender-s-New-Orleans-Style-Chicken-Alfredo-Bowl-11-oz/213047581?fulfillmentIntent=Pickup,"Marie Callender's New Orleans Style Chicken Alfredo Bowl, 11 oz",Marie Callender's,2.98,2.98,11,,2022-09-11 21:20:04,16483577
319774,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,14053226,https://www.walmart.com/ip/Amy-s-Non-GMO-Country-Cheddar-Bowl-9-5oz-Box-Frozen/14053226?fulfillmentIntent=Pickup,"Amy's Non GMO Country Cheddar Bowl, 9.5oz Box (Frozen)",Amy's Kitchen,4.42,4.42,9.5,,2022-09-11 21:20:04,16483578
319775,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,45743476,https://www.walmart.com/ip/Great-Value-Honey-Barbeque-Seasoned-Fully-Cooked-Chicken-Wings-22-oz/45743476?fulfillmentIntent=Pickup,"Great Value Honey Barbeque Seasoned Fully Cooked Chicken Wings, 22 oz",Great Value,9.64,9.64,22,,2022-09-11 21:20:04,16483579
319776,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,773944188,https://www.walmart.com/ip/Totino-s-Triple-Cheese-Pizza-Stuffers-8-Pizza-Snacks-28-2-oz/773944188?fulfillmentIntent=Pickup,"Totino's Triple Cheese Pizza Stuffers, 8 Pizza Snacks, 28.2 oz",Totino's,7.18,7.18,28.2,,2022-09-11 21:20:04,16483580
319777,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,355996533,https://www.walmart.com/ip/Real-Good-Foods-Bacon-Egg-Cheese-Breakfast-Sandwich-4-4oz-Sandwiches/355996533?fulfillmentIntent=Pickup,"Real Good Foods Bacon, Egg & Cheese Breakfast Sandwich, 4 - 4oz Sandwiches",Realgood Foods Co.,9.34,9.34,4,,2022-09-11 21:20:04,16483581
319778,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,107966159,https://www.walmart.com/ip/Sweet-Earth-General-Tso-s-Tofu-Frozen-Bowl-9-Oz-Plant-Based-Protein-Frozen-9-oz/107966159?fulfillmentIntent=Pickup,Sweet Earth General Tso's Tofu Frozen Bowl 9 Oz - Plant Based Protein Frozen  9 oz,Sweet Earth Natural Foods,5.78,5.78,9,,2022-09-11 21:20:04,16483582
319779,66062,Frozen,Frozen Meals & Snacks,Shop all,Frozen/Frozen Meals & Snacks,45067845,https://www.walmart.com/ip/Amy-s-Non-GMO-Mushroom-Risotto-Bowl-9-5oz-Box-Frozen/45067845?fulfillmentIntent=Pickup,"Amy's Non GMO Mushroom Risotto Bowl, 9.5oz Box (Frozen)",Amy's Kitchen,4.42,4.42,9.5,,2022-09-11 21:20:04,16483583
